# time_ns rg_A
4.458689173783475894e+02 3.814522870616919903e+01
4.458789175783516043e+02 3.830739275381777276e+01
4.458889177783556192e+02 3.826049339895326540e+01
4.458989179783595773e+02 3.812753984534801788e+01
4.459089181783635922e+02 3.815065626836781831e+01
4.459189183783676071e+02 3.811515444197660685e+01
4.459289185783715652e+02 3.808960440307522077e+01
4.459389187783755801e+02 3.801248031695916296e+01
4.459489189783795950e+02 3.818365041468078402e+01
4.459589191783836100e+02 3.834982473919915691e+01
4.459689193783875680e+02 3.809758929352881296e+01
4.459789195783915829e+02 3.808222588941533360e+01
4.459889197783955979e+02 3.812542264557848881e+01
4.459989199783996128e+02 3.816846846096129298e+01
4.460089201784035708e+02 3.819973974211175971e+01
4.460189203784075858e+02 3.800398006633567860e+01
4.460289205784116007e+02 3.827900343029498487e+01
4.460389207784156156e+02 3.820518455861158458e+01
4.460489209784195737e+02 3.814706382203826251e+01
4.460589211784235886e+02 3.835951707448667491e+01
4.460689213784276035e+02 3.816822953279496033e+01
4.460789215784316184e+02 3.815423303764336538e+01
4.460889217784355765e+02 3.812818427652599240e+01
4.460989219784395914e+02 3.776281198395201244e+01
4.461089221784436063e+02 3.826538193355334272e+01
4.461189223784476212e+02 3.812484172809432437e+01
4.461289225784515793e+02 3.809703330986352654e+01
4.461389227784555942e+02 3.804898059189739001e+01
4.461489229784596091e+02 3.829703692641329837e+01
4.461589231784635672e+02 3.830418398691526249e+01
4.461689233784675821e+02 3.827116769080691228e+01
4.461789235784715970e+02 3.811763139595854710e+01
4.461889237784756119e+02 3.825352968085056204e+01
4.461989239784795700e+02 3.823151553428099447e+01
4.462089241784835849e+02 3.814648002513517611e+01
4.462189243784875998e+02 3.828568437146949321e+01
4.462289245784916147e+02 3.821324967079667800e+01
4.462389247784955728e+02 3.832455812162030639e+01
4.462489249784995877e+02 3.817332900995190670e+01
4.462589251785036026e+02 3.820143498817585481e+01
4.462689253785076176e+02 3.821153709418651800e+01
4.462789255785115756e+02 3.820976564676210074e+01
4.462889257785155905e+02 3.819817584780877695e+01
4.462989259785196055e+02 3.818766750634151919e+01
4.463089261785236204e+02 3.815681237239047618e+01
4.463189263785275784e+02 3.810908981158948450e+01
4.463289265785315933e+02 3.816662254210150707e+01
4.463389267785356083e+02 3.824091965015515626e+01
4.463489269785395663e+02 3.822825642802165902e+01
4.463589271785435812e+02 3.808566517054391198e+01
4.463689273785475962e+02 3.812172142584526568e+01
4.463789275785516111e+02 3.820501253346085235e+01
4.463889277785555691e+02 3.824093045617907194e+01
4.463989279785595841e+02 3.825730643553738020e+01
4.464089281785635990e+02 3.799780414401967477e+01
4.464189283785676139e+02 3.831025842559004246e+01
4.464289285785715720e+02 3.806566641124426553e+01
4.464389287785755869e+02 3.827779200792821257e+01
4.464489289785796018e+02 3.819690811741538994e+01
4.464589291785836167e+02 3.798375217663620163e+01
4.464689293785875748e+02 3.814035250538449873e+01
4.464789295785915897e+02 3.809786969309087823e+01
4.464889297785956046e+02 3.819992302999578015e+01
4.464989299785996195e+02 3.816809780734600821e+01
4.465089301786035776e+02 3.814897649151826187e+01
4.465189303786075925e+02 3.801887938376557230e+01
4.465289305786116074e+02 3.814499405655820397e+01
4.465389307786156223e+02 3.810284128479646171e+01
4.465489309786195804e+02 3.825429744019011480e+01
4.465589311786235953e+02 3.815645723024638158e+01
4.465689313786276102e+02 3.803083188641434731e+01
4.465789315786315683e+02 3.816365931517992038e+01
4.465889317786355832e+02 3.815570381259540511e+01
4.465989319786395981e+02 3.816713608485007825e+01
4.466089321786436130e+02 3.810756024965382949e+01
4.466189323786475711e+02 3.831163996619375212e+01
4.466289325786515860e+02 3.810925546167042910e+01
4.466389327786556009e+02 3.814675937216451729e+01
4.466489329786596159e+02 3.816567090811269480e+01
4.466589331786635739e+02 3.816212247304393657e+01
4.466689333786675888e+02 3.822532041091806576e+01
4.466789335786716038e+02 3.807791968638456837e+01
4.466889337786756187e+02 3.820016600778699711e+01
4.466989339786795767e+02 3.803179376650243171e+01
4.467089341786835917e+02 3.816029015748735276e+01
4.467189343786876066e+02 3.821026847512937508e+01
4.467289345786916215e+02 3.809337187139080072e+01
4.467389347786955796e+02 3.820642939819955330e+01
4.467489349786995945e+02 3.825446633612038028e+01
4.467589351787036094e+02 3.819063936796180769e+01
4.467689353787076243e+02 3.814306991194421670e+01
4.467789355787115824e+02 3.834680605450479618e+01
4.467889357787155973e+02 3.829813516862564882e+01
4.467989359787196122e+02 3.818404512887714475e+01
4.468089361787235703e+02 3.819614413953004117e+01
4.468189363787275852e+02 3.804925161279349766e+01
4.468289365787316001e+02 3.805585216978952445e+01
4.468389367787356150e+02 3.816320337294653342e+01
4.468489369787395731e+02 3.816982869878182782e+01
4.468589371787435880e+02 3.793250022965050761e+01
4.468689373787476029e+02 3.826965167804870305e+01
4.468789375787516178e+02 3.801618978441418051e+01
4.468889377787555759e+02 3.816424841388032263e+01
4.468989379787595908e+02 3.813167013179306508e+01
4.469089381787636057e+02 3.821014330864890240e+01
4.469189383787676206e+02 3.817603979882363774e+01
4.469289385787715787e+02 3.825450666658852583e+01
4.469389387787755936e+02 3.805971734867509326e+01
4.469489389787796085e+02 3.804721068116044336e+01
4.469589391787836234e+02 3.828367167814898409e+01
4.469689393787875815e+02 3.826287911637317052e+01
4.469789395787915964e+02 3.811938929767078577e+01
4.469889397787956113e+02 3.813642841762083435e+01
4.469989399787996263e+02 3.822019916929486527e+01
4.470089401788035843e+02 3.817139905973130709e+01
4.470189403788075992e+02 3.826481565042580968e+01
4.470289405788116142e+02 3.820431205198268998e+01
4.470389407788155722e+02 3.819603710171460875e+01
4.470489409788195871e+02 3.808986726473496276e+01
4.470589411788236021e+02 3.803478245041861783e+01
4.470689413788276170e+02 3.818971704916346255e+01
4.470789415788315750e+02 3.816276555068522214e+01
4.470889417788355900e+02 3.809179948140160832e+01
4.470989419788396049e+02 3.827156849385315240e+01
4.471089421788436198e+02 3.809025448751331311e+01
4.471189423788475779e+02 3.826756816194397004e+01
4.471289425788515928e+02 3.817086321789660275e+01
4.471389427788556077e+02 3.817301914917873518e+01
4.471489429788596226e+02 3.813661050802452479e+01
4.471589431788635807e+02 3.823185852068688462e+01
4.471689433788675956e+02 3.814746348743620530e+01
4.471789435788716105e+02 3.818984942153478812e+01
4.471889437788756254e+02 3.819001115487914433e+01
4.471989439788795835e+02 3.817381363042290587e+01
4.472089441788835984e+02 3.818195910980335839e+01
4.472189443788876133e+02 3.822875812583423993e+01
4.472289445788916282e+02 3.796341615450833018e+01
4.472389447788955863e+02 3.822524953956659743e+01
4.472489449788996012e+02 3.815265695349174990e+01
4.472589451789036161e+02 3.831319738107671924e+01
4.472689453789075742e+02 3.824877312414891151e+01
4.472789455789115891e+02 3.803249389530063240e+01
4.472889457789156040e+02 3.834001554245232057e+01
4.472989459789196189e+02 3.811718246764110773e+01
4.473089461789235770e+02 3.816952564386767222e+01
4.473189463789275919e+02 3.822479844469031462e+01
4.473289465789316068e+02 3.814232843437044096e+01
4.473389467789356218e+02 3.805335664294138809e+01
4.473489469789395798e+02 3.821353527434666830e+01
4.473589471789435947e+02 3.795721628471847708e+01
4.473689473789476096e+02 3.809117193108863120e+01
4.473789475789516246e+02 3.816940369584833803e+01
4.473889477789555826e+02 3.816724815164990048e+01
4.473989479789595975e+02 3.823163484231113785e+01
4.474089481789636125e+02 3.811793952561971111e+01
4.474189483789676274e+02 3.815012196452175175e+01
4.474289485789715854e+02 3.808001080252580550e+01
4.474389487789756004e+02 3.816356944773342974e+01
4.474489489789796153e+02 3.810466523263001193e+01
4.474589491789836302e+02 3.815247993204165766e+01
4.474689493789875883e+02 3.801871871280295068e+01
4.474789495789916032e+02 3.835975502406074611e+01
4.474889497789956181e+02 3.810217347885112815e+01
4.474989499789995762e+02 3.797769421407247137e+01
4.475089501790035911e+02 3.796285562526919932e+01
4.475189503790076060e+02 3.818021666607886289e+01
4.475289505790116209e+02 3.823341997493533739e+01
4.475389507790155790e+02 3.823817436166780226e+01
4.475489509790195939e+02 3.818284697296969910e+01
4.475589511790236088e+02 3.804776893100753199e+01
4.475689513790276237e+02 3.812412295360191195e+01
4.475789515790315818e+02 3.815733364427968866e+01
4.475889517790355967e+02 3.799844473779827325e+01
4.475989519790396116e+02 3.821162803529334440e+01
4.476089521790436265e+02 3.808317764329403587e+01
4.476189523790475846e+02 3.823684323949321850e+01
4.476289525790515995e+02 3.816809345809280529e+01
4.476389527790556144e+02 3.819194314458934514e+01
4.476489529790596293e+02 3.836990436565067597e+01
4.476589531790635874e+02 3.810417055164429456e+01
4.476689533790676023e+02 3.809639078868642059e+01
4.476789535790716172e+02 3.822922977723750648e+01
4.476889537790756322e+02 3.824657808468843712e+01
4.476989539790795902e+02 3.816135399559464503e+01
4.477089541790836051e+02 3.804215942985555898e+01
4.477189543790876201e+02 3.807491324130828758e+01
4.477289545790915781e+02 3.817037782326909223e+01
4.477389547790955930e+02 3.815327415783944787e+01
4.477489549790996080e+02 3.807801508511911948e+01
4.477589551791036229e+02 3.799107318692668400e+01
4.477689553791075809e+02 3.819290466476209644e+01
4.477789555791115959e+02 3.815084874878327525e+01
4.477889557791156108e+02 3.832675112937574369e+01
4.477989559791196257e+02 3.805538814381591806e+01
4.478089561791235838e+02 3.828674397987499134e+01
4.478189563791275987e+02 3.820885875524023589e+01
4.478289565791316136e+02 3.815832071938338999e+01
4.478389567791356285e+02 3.836276988219723449e+01
4.478489569791395866e+02 3.805285688679366984e+01
4.478589571791436015e+02 3.823727078954495084e+01
4.478689573791476164e+02 3.825870371941977766e+01
4.478789575791516313e+02 3.819427939656358006e+01
4.478889577791555894e+02 3.825513307252481354e+01
4.478989579791596043e+02 3.807944949831431103e+01
4.479089581791636192e+02 3.811678815816912191e+01
4.479189583791676341e+02 3.819401564516940084e+01
4.479289585791715922e+02 3.829560364839519337e+01
4.479389587791756071e+02 3.817685122615157667e+01
4.479489589791796220e+02 3.818421974903466776e+01
4.479589591791835801e+02 3.819792040914356335e+01
4.479689593791875950e+02 3.798735706791299549e+01
4.479789595791916099e+02 3.815553573711305546e+01
4.479889597791956248e+02 3.827136168819881590e+01
4.479989599791995829e+02 3.831823561584493376e+01
4.480089601792035978e+02 3.813969093646256425e+01
4.480189603792076127e+02 3.811706959399035100e+01
4.480289605792116276e+02 3.805413364990381098e+01
4.480389607792155857e+02 3.816701366806924511e+01
4.480489609792196006e+02 3.809640725021316854e+01
4.480589611792236155e+02 3.816860201143944664e+01
4.480689613792276305e+02 3.819729418092462225e+01
4.480789615792315885e+02 3.808043632495239450e+01
4.480889617792356034e+02 3.814859061435103627e+01
4.480989619792396184e+02 3.820777455404252265e+01
4.481089621792436333e+02 3.805680260013899385e+01
4.481189623792475913e+02 3.810758958404158392e+01
4.481289625792516063e+02 3.832866628183134594e+01
4.481389627792556212e+02 3.808764462997854139e+01
4.481489629792596361e+02 3.797263581439224112e+01
4.481589631792635942e+02 3.822596453117783000e+01
4.481689633792676091e+02 3.819063974610175194e+01
4.481789635792716240e+02 3.820780856738522147e+01
4.481889637792755821e+02 3.818268746744229247e+01
4.481989639792795970e+02 3.818018775689785826e+01
4.482089641792836119e+02 3.821010469976508972e+01
4.482189643792876268e+02 3.816959546714308971e+01
4.482289645792915849e+02 3.820812658052743416e+01
4.482389647792955998e+02 3.822724285471369399e+01
4.482489649792996147e+02 3.822751861300566389e+01
4.482589651793036296e+02 3.821096726894863593e+01
4.482689653793075877e+02 3.840874233524290560e+01
4.482789655793116026e+02 3.808348060617036879e+01
4.482889657793156175e+02 3.815374473868360639e+01
4.482989659793196324e+02 3.811824668458584853e+01
4.483089661793235905e+02 3.813066212832147528e+01
4.483189663793276054e+02 3.801968192215385045e+01
4.483289665793316203e+02 3.816599766148191009e+01
4.483389667793356352e+02 3.826882727274750806e+01
4.483489669793395933e+02 3.815122454322222723e+01
4.483589671793436082e+02 3.823243719887061332e+01
4.483689673793476231e+02 3.818634049297346422e+01
4.483789675793516381e+02 3.805305929698270262e+01
4.483889677793555961e+02 3.818407206951258104e+01
4.483989679793596110e+02 3.816809830385449231e+01
4.484089681793636259e+02 3.801913333570049502e+01
4.484189683793675840e+02 3.805773021421614288e+01
4.484289685793715989e+02 3.810112999791799382e+01
4.484389687793756138e+02 3.806394470947815023e+01
4.484489689793796288e+02 3.812003949984212170e+01
4.484589691793835868e+02 3.813471954305115474e+01
4.484689693793876017e+02 3.818071885293980472e+01
4.484789695793916167e+02 3.820722875402295671e+01
4.484889697793956316e+02 3.823049219377566743e+01
4.484989699793995896e+02 3.799503562342251684e+01
4.485089701794036046e+02 3.805523191749464473e+01
4.485189703794076195e+02 3.816926681527189658e+01
4.485289705794116344e+02 3.825482051121555571e+01
4.485389707794155925e+02 3.800113249381826108e+01
4.485489709794196074e+02 3.786814909452755984e+01
4.485589711794236223e+02 3.815616696808547914e+01
4.485689713794276372e+02 3.809061894174764973e+01
4.485789715794315953e+02 3.802188006718639457e+01
4.485889717794356102e+02 3.828420569260543260e+01
4.485989719794396251e+02 3.832522738012630015e+01
4.486089721794436400e+02 3.793911982863584598e+01
4.486189723794475981e+02 3.792007890751177968e+01
4.486289725794516130e+02 3.819437291382995170e+01
4.486389727794556279e+02 3.810099116842884115e+01
4.486489729794595860e+02 3.816534324140607737e+01
4.486589731794636009e+02 3.817676084987126472e+01
4.486689733794676158e+02 3.811651123454987555e+01
4.486789735794716307e+02 3.811482314536959137e+01
4.486889737794755888e+02 3.803650537217131244e+01
4.486989739794796037e+02 3.816106820079799178e+01
4.487089741794836186e+02 3.801794846798728145e+01
4.487189743794876335e+02 3.821388397699709571e+01
4.487289745794915916e+02 3.822404409114759005e+01
4.487389747794956065e+02 3.808617180672629132e+01
4.487489749794996214e+02 3.818627821416068713e+01
4.487589751795036364e+02 3.832650265342919482e+01
4.487689753795075944e+02 3.801599725640714666e+01
4.487789755795116093e+02 3.805826249367692782e+01
4.487889757795156243e+02 3.816139902801196371e+01
4.487989759795196392e+02 3.807615813800607896e+01
4.488089761795235972e+02 3.829206217300222903e+01
4.488189763795276122e+02 3.806917435384721671e+01
4.488289765795316271e+02 3.813087912551911529e+01
4.488389767795356420e+02 3.810623876041298530e+01
4.488489769795396001e+02 3.802187735812930924e+01
4.488589771795436150e+02 3.837317058216112287e+01
4.488689773795476299e+02 3.824504633626578709e+01
4.488789775795515880e+02 3.811407541412465605e+01
4.488889777795556029e+02 3.807554715016774338e+01
4.488989779795596178e+02 3.829999782178671097e+01
4.489089781795636327e+02 3.803202831696069097e+01
4.489189783795675908e+02 3.806142528747226805e+01
4.489289785795716057e+02 3.812356896382854643e+01
4.489389787795756206e+02 3.820828612921722112e+01
4.489489789795796355e+02 3.836981415561999142e+01
4.489589791795835936e+02 3.820578556641848422e+01
4.489689793795876085e+02 3.822848632726704210e+01
4.489789795795916234e+02 3.824645258004878912e+01
4.489889797795956383e+02 3.805303408037298141e+01
4.489989799795995964e+02 3.836120923781135161e+01
4.490089801796036113e+02 3.834173561771461891e+01
4.490189803796076262e+02 3.809941223194163484e+01
4.490289805796116411e+02 3.811421724921557086e+01
4.490389807796155992e+02 3.812358272434362760e+01
4.490489809796196141e+02 3.816845401807004379e+01
4.490589811796236290e+02 3.813150521049917785e+01
4.490689813796276439e+02 3.816826778499255823e+01
4.490789815796316020e+02 3.823271749957605437e+01
4.490889817796356169e+02 3.819273723869233095e+01
4.490989819796396318e+02 3.825106258812756721e+01
4.491089821796435899e+02 3.827376942445280150e+01
4.491189823796476048e+02 3.810884035566038364e+01
4.491289825796516197e+02 3.823010418770447671e+01
4.491389827796556347e+02 3.814291742397842455e+01
4.491489829796595927e+02 3.810150697919848994e+01
4.491589831796636076e+02 3.821586823041093339e+01
4.491689833796676226e+02 3.805940829381841439e+01
4.491789835796716375e+02 3.824449539949281984e+01
4.491889837796755955e+02 3.808585775226141124e+01
4.491989839796796105e+02 3.816405386538685462e+01
4.492089841796836254e+02 3.821337751203353861e+01
4.492189843796876403e+02 3.803943392106047838e+01
4.492289845796915984e+02 3.813807035574417625e+01
4.492389847796956133e+02 3.810538010836002343e+01
4.492489849796996282e+02 3.806577800843448500e+01
4.492589851797036431e+02 3.830075293510006418e+01
4.492689853797076012e+02 3.813149136961943952e+01
4.492789855797116161e+02 3.821118645305732286e+01
4.492889857797156310e+02 3.797990742775172635e+01
4.492989859797196459e+02 3.814784557941995047e+01
4.493089861797236040e+02 3.806879478384856696e+01
4.493189863797276189e+02 3.832631441466361366e+01
4.493289865797316338e+02 3.831084447350347233e+01
4.493389867797355919e+02 3.806919135431731149e+01
4.493489869797396068e+02 3.823868703639986677e+01
4.493589871797436217e+02 3.802035930092797145e+01
4.493689873797476366e+02 3.820969369024290785e+01
4.493789875797515947e+02 3.817854522762690550e+01
4.493889877797556096e+02 3.818754607008389712e+01
4.493989879797596245e+02 3.800653607752348506e+01
4.494089881797636394e+02 3.814212372509153681e+01
4.494189883797675975e+02 3.795842107447990799e+01
4.494289885797716124e+02 3.810352304889223518e+01
4.494389887797756273e+02 3.814375115109477576e+01
4.494489889797796422e+02 3.816122229036049163e+01
4.494589891797836003e+02 3.812439628136928604e+01
4.494689893797876152e+02 3.823670617849891329e+01
4.494789895797916301e+02 3.828291272976197490e+01
4.494889897797956451e+02 3.814650110527733062e+01
4.494989899797996031e+02 3.816189539767415795e+01
4.495089901798036180e+02 3.836792182225874370e+01
4.495189903798076330e+02 3.826900761085337876e+01
4.495289905798116479e+02 3.816462268104451994e+01
4.495389907798156059e+02 3.810445366599480366e+01
4.495489909798196209e+02 3.828615332725380682e+01
4.495589911798236358e+02 3.831447593172697452e+01
4.495689913798275938e+02 3.813645360871316825e+01
4.495789915798316088e+02 3.811139466847836843e+01
4.495889917798356237e+02 3.813467906908257277e+01
4.495989919798396386e+02 3.802846822357449952e+01
4.496089921798435967e+02 3.808884039149167933e+01
4.496189923798476116e+02 3.813434775014717104e+01
4.496289925798516265e+02 3.808810180250064548e+01
4.496389927798556414e+02 3.826282032610084372e+01
4.496489929798595995e+02 3.830903134465500415e+01
4.496589931798636144e+02 3.817539597944199414e+01
4.496689933798676293e+02 3.811878756352810171e+01
4.496789935798716442e+02 3.797935253381352538e+01
4.496889937798756023e+02 3.819159205655540035e+01
4.496989939798796172e+02 3.818610190733231491e+01
4.497089941798836321e+02 3.812677871345248093e+01
4.497189943798876470e+02 3.807389321027299900e+01
4.497289945798916051e+02 3.807764633355508721e+01
4.497389947798956200e+02 3.812758989728081360e+01
4.497489949798996349e+02 3.814609965352153154e+01
4.497589951799036498e+02 3.808834935643920261e+01
4.497689953799076079e+02 3.825998091244504451e+01
4.497789955799116228e+02 3.840184629938494254e+01
4.497889957799156377e+02 3.801278083490959858e+01
4.497989959799195958e+02 3.827843647823740270e+01
4.498089961799236107e+02 3.814580983513391033e+01
4.498189963799276256e+02 3.810940047262587882e+01
4.498289965799316406e+02 3.823334175647891442e+01
4.498389967799355986e+02 3.818108650529390502e+01
4.498489969799396135e+02 3.810830154998338060e+01
4.498589971799436285e+02 3.820365077781814023e+01
4.498689973799476434e+02 3.816756758268297745e+01
4.498789975799516014e+02 3.806531026064015322e+01
4.498889977799556164e+02 3.823971320721873468e+01
4.498989979799596313e+02 3.811315947242881919e+01
4.499089981799636462e+02 3.809509163674991328e+01
4.499189983799676043e+02 3.809141115020140234e+01
4.499289985799716192e+02 3.824065026508336729e+01
4.499389987799756341e+02 3.802347290457508677e+01
4.499489989799796490e+02 3.817175410660859569e+01
4.499589991799836071e+02 3.814562350659817014e+01
4.499689993799876220e+02 3.817242285999116547e+01
4.499789995799916369e+02 3.824739892131488972e+01
4.499889997799956518e+02 3.814185625987867923e+01
4.499989999799996099e+02 3.836342584830628510e+01
4.500090001800036248e+02 3.808537165465527607e+01
4.500190003800076397e+02 3.808902178863871768e+01
4.500290005800115978e+02 3.813862029746496773e+01
4.500390007800156127e+02 3.806165136398995941e+01
4.500490009800196276e+02 3.817855519654928287e+01
4.500590011800236425e+02 3.824266936445894061e+01
4.500690013800276006e+02 3.821492388851165600e+01
4.500790015800316155e+02 3.823768415734148363e+01
4.500890017800356304e+02 3.803656084799548154e+01
4.500990019800396453e+02 3.806447401404010122e+01
4.501090021800436034e+02 3.805690749297762920e+01
4.501190023800476183e+02 3.828708362727399361e+01
4.501290025800516332e+02 3.808780055257219033e+01
4.501390027800556481e+02 3.822364606821566468e+01
4.501490029800596062e+02 3.821779504307961162e+01
4.501590031800636211e+02 3.819117891187475777e+01
4.501690033800676360e+02 3.802886923254018114e+01
4.501790035800716510e+02 3.829905568342800137e+01
4.501890037800756090e+02 3.825221818086433956e+01
4.501990039800796239e+02 3.811521673195338167e+01
4.502090041800836389e+02 3.802235747612729710e+01
4.502190043800876538e+02 3.812434639291731742e+01
4.502290045800916118e+02 3.801671187809690622e+01
4.502390047800956268e+02 3.813381774152561121e+01
4.502490049800996417e+02 3.817442177835929584e+01
4.502590051801035997e+02 3.815706193157488713e+01
4.502690053801076147e+02 3.827339482963689932e+01
4.502790055801116296e+02 3.826818426029448972e+01
4.502890057801156445e+02 3.824230963161308949e+01
4.502990059801196026e+02 3.812477257280243492e+01
4.503090061801236175e+02 3.820437399974683501e+01
4.503190063801276324e+02 3.819120361447254908e+01
4.503290065801316473e+02 3.824226236938664414e+01
4.503390067801356054e+02 3.821199247071964322e+01
4.503490069801396203e+02 3.815801912788954553e+01
4.503590071801436352e+02 3.818114725774211848e+01
4.503690073801476501e+02 3.826200540110710335e+01
4.503790075801516082e+02 3.825605428917577910e+01
4.503890077801556231e+02 3.823074817742996601e+01
4.503990079801596380e+02 3.794438596172808786e+01
4.504090081801636529e+02 3.828465058627504902e+01
4.504190083801676110e+02 3.806885426171483289e+01
4.504290085801716259e+02 3.815323057094383330e+01
4.504390087801756408e+02 3.821964633194493643e+01
4.504490089801796557e+02 3.833841028054014544e+01
4.504590091801836138e+02 3.808326267073591964e+01
4.504690093801876287e+02 3.801132314244576804e+01
4.504790095801916436e+02 3.805492047426615443e+01
4.504890097801956017e+02 3.793175900595552719e+01
4.504990099801996166e+02 3.828179115654387488e+01
4.505090101802036315e+02 3.804300761438015854e+01
4.505190103802076464e+02 3.799539321767870348e+01
4.505290105802116045e+02 3.806638085759966117e+01
4.505390107802156194e+02 3.831164682718998904e+01
4.505490109802196343e+02 3.819516560884125767e+01
4.505590111802236493e+02 3.818260004425958698e+01
4.505690113802276073e+02 3.803951408017892533e+01
4.505790115802316222e+02 3.830436462867504588e+01
4.505890117802356372e+02 3.812187812731087178e+01
4.505990119802396521e+02 3.797875267615216188e+01
4.506090121802436101e+02 3.814987688058999282e+01
4.506190123802476251e+02 3.815698851322232343e+01
4.506290125802516400e+02 3.804862057904756512e+01
4.506390127802556549e+02 3.819212634358596858e+01
4.506490129802596130e+02 3.814285486095724309e+01
4.506590131802636279e+02 3.811140548497024128e+01
4.506690133802676428e+02 3.819897720114187223e+01
4.506790135802716577e+02 3.809110819871844456e+01
4.506890137802756158e+02 3.821357712612748969e+01
4.506990139802796307e+02 3.800320896355522393e+01
4.507090141802836456e+02 3.823547517300588083e+01
4.507190143802876037e+02 3.789801814913924716e+01
4.507290145802916186e+02 3.830186288172996001e+01
4.507390147802956335e+02 3.832615051830988051e+01
4.507490149802996484e+02 3.832536872421620444e+01
4.507590151803036065e+02 3.830126009177419633e+01
4.507690153803076214e+02 3.818205958912970033e+01
4.507790155803116363e+02 3.809964201465539446e+01
4.507890157803156512e+02 3.802151354876036038e+01
4.507990159803196093e+02 3.818808478587175870e+01
4.508090161803236242e+02 3.828645199426083678e+01
4.508190163803276391e+02 3.803640352295466442e+01
4.508290165803316540e+02 3.815093424765040453e+01
4.508390167803356121e+02 3.826107320237755260e+01
4.508490169803396270e+02 3.812105115396964550e+01
4.508590171803436419e+02 3.836909290591272992e+01
4.508690173803476569e+02 3.818011773847229762e+01
4.508790175803516149e+02 3.811846868909298536e+01
4.508890177803556298e+02 3.808984393474981545e+01
4.508990179803596448e+02 3.805656213453047343e+01
4.509090181803636597e+02 3.824315056447672134e+01
4.509190183803676177e+02 3.822992924571721574e+01
4.509290185803716327e+02 3.798637885848042828e+01
4.509390187803756476e+02 3.808806336525007197e+01
4.509490189803796056e+02 3.805160442694094058e+01
4.509590191803836206e+02 3.819444434891823903e+01
4.509690193803876355e+02 3.814244036122385495e+01
4.509790195803916504e+02 3.815483164599367427e+01
4.509890197803956084e+02 3.812569584621757457e+01
4.509990199803996234e+02 3.827165927683342517e+01
4.510090201804036383e+02 3.822117507865247177e+01
4.510190203804076532e+02 3.823098319561493241e+01
4.510290205804116113e+02 3.812140238634029288e+01
4.510390207804156262e+02 3.795959721247776741e+01
4.510490209804196411e+02 3.818031756231722795e+01
4.510590211804236560e+02 3.801563523602568040e+01
4.510690213804276141e+02 3.815762598821933693e+01
4.510790215804316290e+02 3.803690425727936741e+01
4.510890217804356439e+02 3.812312659839611939e+01
4.510990219804396588e+02 3.806677738336807693e+01
4.511090221804436169e+02 3.822484163361590248e+01
4.511190223804476318e+02 3.807096361627294812e+01
4.511290225804516467e+02 3.844448354811737545e+01
4.511390227804556616e+02 3.816002041966910951e+01
4.511490229804596197e+02 3.804830278641005492e+01
4.511590231804636346e+02 3.805564105097656835e+01
4.511690233804676495e+02 3.823194549289440403e+01
4.511790235804716076e+02 3.827810584095961843e+01
4.511890237804756225e+02 3.810283203108533456e+01
4.511990239804796374e+02 3.823126438903295821e+01
4.512090241804836523e+02 3.790556314936774385e+01
4.512190243804876104e+02 3.827889676891639681e+01
4.512290245804916253e+02 3.836364926692101562e+01
4.512390247804956402e+02 3.809734310347520392e+01
4.512490249804996552e+02 3.815278898783962802e+01
4.512590251805036132e+02 3.817749229403906952e+01
4.512690253805076281e+02 3.817021753743136969e+01
4.512790255805116431e+02 3.815356344514254516e+01
4.512890257805156580e+02 3.795386047533440177e+01
4.512990259805196160e+02 3.803040988879534012e+01
4.513090261805236310e+02 3.809901810665326849e+01
4.513190263805276459e+02 3.822096830466087169e+01
4.513290265805316608e+02 3.818870624541626313e+01
4.513390267805356189e+02 3.812853581737479658e+01
4.513490269805396338e+02 3.810041673471186385e+01
4.513590271805436487e+02 3.817631496202623254e+01
4.513690273805476068e+02 3.814501685880793502e+01
4.513790275805516217e+02 3.822917699881514153e+01
4.513890277805556366e+02 3.817947135936824310e+01
4.513990279805596515e+02 3.819676834633114026e+01
4.514090281805636096e+02 3.810880800584346417e+01
4.514190283805676245e+02 3.809395819304687336e+01
4.514290285805716394e+02 3.816124712978915312e+01
4.514390287805756543e+02 3.814941328782904861e+01
4.514490289805796124e+02 3.818753675199062059e+01
4.514590291805836273e+02 3.820248633170158570e+01
4.514690293805876422e+02 3.812028357416050284e+01
4.514790295805916571e+02 3.805622755761460496e+01
4.514890297805956152e+02 3.812582600105690034e+01
4.514990299805996301e+02 3.825708462348429606e+01
4.515090301806036450e+02 3.814111593511962184e+01
4.515190303806076599e+02 3.824345121252733293e+01
4.515290305806116180e+02 3.807740898626095571e+01
4.515390307806156329e+02 3.826165022357121615e+01
4.515490309806196478e+02 3.807665709189011238e+01
4.515590311806236627e+02 3.837228001830929713e+01
4.515690313806276208e+02 3.820624217710340531e+01
4.515790315806316357e+02 3.810528097888384025e+01
4.515890317806356506e+02 3.821676820698620958e+01
4.515990319806396087e+02 3.810420668683922685e+01
4.516090321806436236e+02 3.822752813411125317e+01
4.516190323806476385e+02 3.807221696469718353e+01
4.516290325806516535e+02 3.813437723679076186e+01
4.516390327806556115e+02 3.813095639926759617e+01
4.516490329806596264e+02 3.804628630115671228e+01
4.516590331806636414e+02 3.806774371371455601e+01
4.516690333806676563e+02 3.832229031603943525e+01
4.516790335806716143e+02 3.831558112189192400e+01
