# time_ns rmsd_A
4.050581011620232630e+02 2.694152382222188002e+00
4.050681013620272779e+02 2.864245636606806755e+00
4.050781015620312360e+02 2.525939716458329709e+00
4.050881017620352509e+02 2.488650148947364471e+00
4.050981019620392658e+02 3.064290157337332676e+00
4.051081021620432807e+02 2.866104797530317327e+00
4.051181023620472388e+02 3.062847371851591838e+00
4.051281025620512537e+02 2.647155500149761309e+00
4.051381027620552686e+02 2.705564445778191995e+00
4.051481029620592835e+02 2.900471634075656890e+00
4.051581031620632416e+02 2.965580893666495577e+00
4.051681033620672565e+02 2.947348264160908560e+00
4.051781035620712714e+02 3.174984041355532582e+00
4.051881037620752863e+02 2.650504311793666634e+00
4.051981039620792444e+02 2.750868284176803069e+00
4.052081041620832593e+02 3.015268794591865475e+00
4.052181043620872742e+02 2.392695460076223135e+00
4.052281045620912892e+02 2.633546383840652538e+00
4.052381047620952472e+02 2.844438591067794508e+00
4.052481049620992621e+02 2.829038969737867948e+00
4.052581051621032771e+02 2.866191377285390640e+00
4.052681053621072920e+02 2.878705934407281841e+00
4.052781055621112500e+02 2.849486737173466455e+00
4.052881057621152650e+02 3.194709968864071659e+00
4.052981059621192799e+02 3.084502615344284937e+00
4.053081061621232379e+02 3.071086661766658121e+00
4.053181063621272529e+02 2.507958884642899733e+00
4.053281065621312678e+02 2.826879787875191230e+00
4.053381067621352827e+02 3.084370264920313964e+00
4.053481069621392407e+02 2.965187287718895170e+00
4.053581071621432557e+02 2.817698255367715010e+00
4.053681073621472706e+02 2.678348149779295806e+00
4.053781075621512855e+02 3.048052115532763562e+00
4.053881077621552436e+02 2.794708646618099923e+00
4.053981079621592585e+02 2.818851593971640757e+00
4.054081081621632734e+02 2.802797596486771070e+00
4.054181083621672883e+02 2.736218900945690535e+00
4.054281085621712464e+02 2.693026204357597653e+00
4.054381087621752613e+02 2.663151464602781626e+00
4.054481089621792762e+02 2.738417869331163601e+00
4.054581091621832911e+02 2.568633347276231937e+00
4.054681093621872492e+02 2.751304361920032804e+00
4.054781095621912641e+02 2.984315021941571278e+00
4.054881097621952790e+02 2.843716391749377959e+00
4.054981099621992939e+02 2.863673075336853113e+00
4.055081101622032520e+02 3.043652808861801340e+00
4.055181103622072669e+02 3.079812478421606325e+00
4.055281105622112818e+02 3.110502858308464180e+00
4.055381107622152399e+02 2.973469366690121074e+00
4.055481109622192548e+02 2.878820879098157537e+00
4.055581111622232697e+02 2.866226304562090377e+00
4.055681113622272846e+02 2.534081466202024568e+00
4.055781115622312427e+02 2.816499561624675074e+00
4.055881117622352576e+02 3.137811763486663352e+00
4.055981119622392725e+02 2.723389938290834866e+00
4.056081121622432875e+02 2.622898312091738404e+00
4.056181123622472455e+02 2.827816405237649988e+00
4.056281125622512604e+02 2.526486844678795141e+00
4.056381127622552754e+02 3.165166854852686118e+00
4.056481129622592903e+02 3.125970666523782082e+00
4.056581131622632483e+02 2.810715300873189992e+00
4.056681133622672633e+02 2.796274992142269156e+00
4.056781135622712782e+02 2.604530288514517178e+00
4.056881137622752931e+02 2.639465990988942412e+00
4.056981139622792512e+02 2.869506074245710803e+00
4.057081141622832661e+02 3.127724611715049452e+00
4.057181143622872810e+02 2.980545686951281859e+00
4.057281145622912959e+02 3.141736301142557419e+00
4.057381147622952540e+02 3.096353687420870582e+00
4.057481149622992689e+02 2.704336207644538970e+00
4.057581151623032838e+02 3.235361892151719321e+00
4.057681153623072419e+02 2.766958309547160155e+00
4.057781155623112568e+02 2.622694236554370395e+00
4.057881157623152717e+02 2.666591551189235965e+00
4.057981159623192866e+02 2.743015566012869222e+00
4.058081161623232447e+02 3.274844182560538997e+00
4.058181163623272596e+02 2.565811191794074908e+00
4.058281165623312745e+02 2.871608943122411883e+00
4.058381167623352894e+02 2.646851229230404723e+00
4.058481169623392475e+02 2.577611130370266679e+00
4.058581171623432624e+02 2.890274696483828176e+00
4.058681173623472773e+02 2.934573737647869329e+00
4.058781175623512922e+02 2.609481186894326399e+00
4.058881177623552503e+02 2.940782458852620795e+00
4.058981179623592652e+02 2.945703542478729453e+00
4.059081181623632801e+02 2.959558036483788346e+00
4.059181183623672950e+02 2.639178041310877632e+00
4.059281185623712531e+02 2.993152511796372206e+00
4.059381187623752680e+02 3.100942339357464661e+00
4.059481189623792829e+02 2.641982601928161589e+00
4.059581191623832410e+02 2.800274491278954780e+00
4.059681193623872559e+02 2.829888913986232879e+00
4.059781195623912708e+02 3.049996718794152351e+00
4.059881197623952858e+02 2.803322211701329891e+00
4.059981199623992438e+02 2.695925523473225116e+00
4.060081201624032587e+02 2.582350306617954061e+00
4.060181203624072737e+02 3.065264755130319596e+00
4.060281205624112886e+02 2.806836391305194134e+00
4.060381207624152466e+02 2.996847401529526334e+00
4.060481209624192616e+02 2.901899432398384437e+00
4.060581211624232765e+02 2.679142197949651916e+00
4.060681213624272914e+02 2.561847492880220400e+00
4.060781215624312495e+02 2.857696857248400946e+00
4.060881217624352644e+02 2.715634560884261361e+00
4.060981219624392793e+02 2.632475683277137435e+00
4.061081221624432942e+02 2.789101136482373899e+00
4.061181223624472523e+02 2.749455029792220895e+00
4.061281225624512672e+02 2.825670934586254290e+00
4.061381227624552821e+02 2.980916847505914014e+00
4.061481229624592970e+02 2.899672884511063309e+00
4.061581231624632551e+02 2.751447862649311737e+00
4.061681233624672700e+02 3.066898490856377890e+00
4.061781235624712849e+02 2.735032397366622625e+00
4.061881237624752430e+02 2.819367236344621386e+00
4.061981239624792579e+02 2.990647890408933307e+00
4.062081241624832728e+02 2.956955899507118790e+00
4.062181243624872877e+02 2.978229844944993321e+00
4.062281245624912458e+02 2.584272125739840220e+00
4.062381247624952607e+02 2.852712050636002417e+00
4.062481249624992756e+02 2.851862985892309688e+00
4.062581251625032905e+02 2.758167376372707036e+00
4.062681253625072486e+02 2.875217065813679529e+00
4.062781255625112635e+02 2.907889055042613968e+00
4.062881257625152784e+02 2.915931698659344207e+00
4.062981259625192934e+02 2.377504998057924368e+00
4.063081261625232514e+02 2.775016190344699041e+00
4.063181263625272663e+02 3.038060386388308665e+00
4.063281265625312813e+02 3.325711859198378306e+00
4.063381267625352962e+02 2.814828069471812633e+00
4.063481269625392542e+02 2.653509302750274301e+00
4.063581271625432692e+02 2.841361908172733486e+00
4.063681273625472841e+02 2.845416720988068526e+00
4.063781275625512990e+02 2.940831694279659736e+00
4.063881277625552570e+02 2.466810764140251244e+00
4.063981279625592720e+02 2.862836640081804607e+00
4.064081281625632869e+02 2.971183208006811682e+00
4.064181283625672449e+02 2.846682830145424781e+00
4.064281285625712599e+02 2.778357023879270749e+00
4.064381287625752748e+02 2.787936691817737067e+00
4.064481289625792897e+02 3.061755081052422778e+00
4.064581291625832478e+02 2.544021559141194544e+00
4.064681293625872627e+02 3.061169591866123696e+00
4.064781295625912776e+02 2.935061529928678858e+00
4.064881297625952925e+02 2.646807980034755037e+00
4.064981299625992506e+02 3.116472127525391045e+00
4.065081301626032655e+02 2.699890701096164580e+00
4.065181303626072804e+02 2.757324698519546757e+00
4.065281305626112953e+02 3.251680330106385686e+00
4.065381307626152534e+02 2.900022874249159166e+00
4.065481309626192683e+02 2.890827804989889227e+00
4.065581311626232832e+02 2.847317624846021467e+00
4.065681313626272981e+02 2.754562744370010474e+00
4.065781315626312562e+02 3.039625779243115833e+00
4.065881317626352711e+02 2.817149122384700277e+00
4.065981319626392860e+02 2.698148177879267084e+00
4.066081321626433009e+02 2.875242629993690624e+00
4.066181323626472590e+02 2.835766738097146966e+00
4.066281325626512739e+02 2.731228493870920371e+00
4.066381327626552888e+02 2.770162407352196876e+00
4.066481329626592469e+02 2.904070231332083196e+00
4.066581331626632618e+02 2.856863722078393231e+00
4.066681333626672767e+02 3.140594827493198959e+00
4.066781335626712917e+02 3.093733382535912124e+00
4.066881337626752497e+02 3.066783915116374271e+00
4.066981339626792646e+02 3.034966729844136957e+00
4.067081341626832796e+02 2.826527328231068559e+00
4.067181343626872945e+02 2.796022318588148980e+00
4.067281345626912525e+02 2.971772358544110038e+00
4.067381347626952675e+02 2.914990490734116424e+00
4.067481349626992824e+02 2.897642120309676717e+00
4.067581351627032973e+02 2.832033256937485532e+00
4.067681353627072554e+02 2.782493591170260849e+00
4.067781355627112703e+02 2.576907706454045321e+00
4.067881357627152852e+02 2.934144911385630383e+00
4.067981359627193001e+02 2.860749765497526464e+00
4.068081361627232582e+02 2.948951119734243953e+00
4.068181363627272731e+02 3.193343564862521244e+00
4.068281365627312880e+02 2.908659603792217663e+00
4.068381367627353029e+02 2.934626251672135311e+00
4.068481369627392610e+02 3.066241534932423907e+00
4.068581371627432759e+02 2.727046922042022370e+00
4.068681373627472908e+02 3.001936188197932953e+00
4.068781375627512489e+02 2.917934955926372975e+00
4.068881377627552638e+02 2.838780724970393354e+00
4.068981379627592787e+02 2.680987097815830555e+00
4.069081381627632936e+02 2.938371722349306658e+00
4.069181383627672517e+02 3.376577911447051772e+00
4.069281385627712666e+02 2.861622540042589424e+00
4.069381387627752815e+02 2.691538949321734098e+00
4.069481389627792964e+02 3.122375784466727033e+00
4.069581391627832545e+02 2.957748866278569810e+00
4.069681393627872694e+02 2.846353294154744695e+00
4.069781395627912843e+02 2.890307067982151867e+00
4.069881397627952992e+02 2.905413983392233224e+00
4.069981399627992573e+02 3.013722239819867532e+00
4.070081401628032722e+02 2.891367042845740976e+00
4.070181403628072871e+02 3.201558891245519067e+00
4.070281405628113021e+02 2.653298143326762393e+00
4.070381407628152601e+02 3.055191309897991037e+00
4.070481409628192750e+02 3.005842617056415644e+00
4.070581411628232900e+02 3.117711696399398935e+00
4.070681413628273049e+02 3.114647662389176119e+00
4.070781415628312629e+02 2.791819746507246514e+00
4.070881417628352779e+02 3.035045964847008726e+00
4.070981419628392928e+02 2.763479921890798163e+00
4.071081421628432508e+02 2.727931555361068572e+00
4.071181423628472658e+02 2.880811313271850693e+00
4.071281425628512807e+02 2.836917101188709101e+00
4.071381427628552956e+02 2.782452237671676709e+00
4.071481429628592537e+02 2.950811619287557530e+00
4.071581431628632686e+02 3.090926011450950472e+00
4.071681433628672835e+02 2.918537323513466841e+00
4.071781435628712984e+02 2.739835256293310373e+00
4.071881437628752565e+02 3.052624720836295324e+00
4.071981439628792714e+02 2.843588503823323954e+00
4.072081441628832863e+02 2.631742696710904106e+00
4.072181443628873012e+02 2.825661454526515737e+00
4.072281445628912593e+02 2.920322967243700774e+00
4.072381447628952742e+02 2.820680340752249382e+00
4.072481449628992891e+02 3.023933664514516728e+00
4.072581451629033040e+02 3.020659350537600041e+00
4.072681453629072621e+02 2.763170690593681922e+00
4.072781455629112770e+02 3.113417088748019257e+00
4.072881457629152919e+02 3.034532948592197243e+00
4.072981459629193068e+02 2.889629097421291704e+00
4.073081461629232649e+02 2.906003453336192699e+00
4.073181463629272798e+02 3.110261063578934948e+00
4.073281465629312947e+02 3.163251538112616501e+00
4.073381467629352528e+02 2.581522020470489842e+00
4.073481469629392677e+02 2.786661304783505155e+00
4.073581471629432826e+02 3.044310007731886536e+00
4.073681473629472976e+02 2.800400325102960775e+00
4.073781475629512556e+02 2.765195313059173987e+00
4.073881477629552705e+02 2.984056811311535107e+00
4.073981479629592855e+02 3.130133943159328247e+00
4.074081481629633004e+02 3.123653592458825123e+00
4.074181483629672584e+02 3.216378354879263934e+00
4.074281485629712733e+02 2.884310765428388379e+00
4.074381487629752883e+02 2.883614132392993135e+00
4.074481489629793032e+02 2.620674980648099783e+00
4.074581491629832612e+02 3.004264369174251215e+00
4.074681493629872762e+02 3.018387343933254918e+00
4.074781495629912911e+02 2.872918030905059261e+00
4.074881497629953060e+02 2.524088734846941406e+00
4.074981499629992641e+02 2.770724532615689739e+00
4.075081501630032790e+02 2.899066706202336086e+00
4.075181503630072939e+02 3.083047750228810280e+00
4.075281505630113088e+02 3.053941400709995424e+00
4.075381507630152669e+02 3.110860811414838167e+00
4.075481509630192818e+02 2.690717641312165842e+00
4.075581511630232967e+02 2.643410521754693931e+00
4.075681513630272548e+02 2.821489524494615875e+00
4.075781515630312697e+02 2.996360356401353009e+00
4.075881517630352846e+02 3.090491006861614043e+00
4.075981519630392995e+02 2.693620329466865471e+00
4.076081521630432576e+02 2.921832975804933064e+00
4.076181523630472725e+02 3.058340357661323949e+00
4.076281525630512874e+02 3.115542585612369741e+00
4.076381527630553023e+02 3.085017598084956347e+00
4.076481529630592604e+02 2.417321026960522090e+00
4.076581531630632753e+02 2.875408749037964729e+00
4.076681533630672902e+02 2.425902030182138347e+00
4.076781535630713051e+02 2.901996251968480323e+00
4.076881537630752632e+02 2.971498306072430928e+00
4.076981539630792781e+02 3.090027838508018654e+00
4.077081541630832930e+02 2.784406712238683745e+00
4.077181543630873080e+02 2.856990513942309740e+00
4.077281545630912660e+02 2.746744256563780961e+00
4.077381547630952809e+02 2.912738369767905677e+00
4.077481549630992959e+02 2.715835817957732434e+00
4.077581551631033108e+02 2.736104790680564669e+00
4.077681553631072688e+02 2.659175062646637056e+00
4.077781555631112838e+02 3.056952332190224997e+00
4.077881557631152987e+02 2.887407537126814638e+00
4.077981559631192567e+02 3.097921673057537184e+00
4.078081561631232717e+02 2.905587766051638710e+00
4.078181563631272866e+02 2.845780185255780914e+00
4.078281565631313015e+02 2.704962211229181346e+00
4.078381567631352596e+02 3.025703079264178363e+00
4.078481569631392745e+02 2.751695006155340906e+00
4.078581571631432894e+02 2.677460247069564758e+00
4.078681573631473043e+02 3.094222621921995042e+00
4.078781575631512624e+02 2.855265753950672725e+00
4.078881577631552773e+02 2.867126863980546503e+00
4.078981579631592922e+02 2.849994395422414506e+00
4.079081581631633071e+02 2.828012760734877951e+00
4.079181583631672652e+02 3.075492880349098179e+00
4.079281585631712801e+02 3.218974654061484308e+00
4.079381587631752950e+02 2.809909897825643377e+00
4.079481589631793099e+02 2.848060116969688860e+00
4.079581591631832680e+02 3.266332105268062946e+00
4.079681593631872829e+02 2.842203665100816234e+00
4.079781595631912978e+02 2.939804732884098382e+00
4.079881597631953127e+02 2.860143024205070272e+00
4.079981599631992708e+02 3.088326191919183117e+00
4.080081601632032857e+02 2.552239349916979094e+00
4.080181603632073006e+02 2.894624125849480034e+00
4.080281605632112587e+02 2.963289158888380737e+00
4.080381607632152736e+02 2.774087170122136126e+00
4.080481609632192885e+02 2.862872892200960528e+00
4.080581611632233034e+02 2.522851647101067130e+00
4.080681613632272615e+02 3.007035162428254083e+00
4.080781615632312764e+02 2.934437003354384732e+00
4.080881617632352913e+02 2.863504143512419553e+00
4.080981619632393063e+02 2.192990300528519843e+00
4.081081621632432643e+02 2.465231217868743663e+00
4.081181623632472792e+02 2.681190222976322257e+00
4.081281625632512942e+02 2.846774142329826507e+00
4.081381627632553091e+02 2.814250692440560364e+00
4.081481629632592671e+02 3.431180608699283763e+00
4.081581631632632821e+02 2.760965918406907083e+00
4.081681633632672970e+02 3.204066293878478522e+00
4.081781635632713119e+02 2.970184304826902988e+00
4.081881637632752700e+02 3.002427148351247244e+00
4.081981639632792849e+02 2.982104784485023696e+00
4.082081641632832998e+02 3.080202964989799064e+00
4.082181643632873147e+02 2.877868001293299560e+00
4.082281645632912728e+02 2.732933585059534654e+00
4.082381647632952877e+02 2.798643267483389430e+00
4.082481649632993026e+02 2.909693046303369890e+00
4.082581651633032607e+02 2.741160023140599478e+00
4.082681653633072756e+02 2.565203606181077234e+00
4.082781655633112905e+02 3.192007595957324639e+00
4.082881657633153054e+02 2.933490533468167349e+00
4.082981659633192635e+02 2.712021273093036200e+00
4.083081661633232784e+02 2.859988637449555782e+00
4.083181663633272933e+02 2.884496069957353193e+00
4.083281665633313082e+02 2.946555523269636545e+00
4.083381667633352663e+02 2.916843578594621178e+00
4.083481669633392812e+02 2.756862910625243579e+00
4.083581671633432961e+02 2.852686388235445403e+00
4.083681673633473110e+02 2.693982649518480876e+00
4.083781675633512691e+02 2.841180387256331041e+00
4.083881677633552840e+02 2.402669668614420218e+00
4.083981679633592989e+02 3.037555024478123311e+00
4.084081681633633139e+02 2.920618241176158314e+00
4.084181683633672719e+02 2.923097212616876828e+00
4.084281685633712868e+02 2.806807604010927992e+00
4.084381687633753018e+02 3.192763551265369593e+00
4.084481689633793167e+02 3.032395368853074480e+00
4.084581691633832747e+02 2.855555213112628277e+00
4.084681693633872896e+02 3.007179646062658307e+00
4.084781695633913046e+02 2.993054509839028210e+00
4.084881697633952626e+02 2.620593684137299206e+00
4.084981699633992775e+02 2.824038442611152444e+00
4.085081701634032925e+02 2.688333509961837287e+00
4.085181703634073074e+02 2.879840514090610704e+00
4.085281705634112654e+02 2.953050317229641397e+00
4.085381707634152804e+02 2.910402654422559632e+00
4.085481709634192953e+02 2.868087850069750644e+00
4.085581711634233102e+02 3.035535484364632719e+00
4.085681713634272683e+02 2.905511949695465113e+00
4.085781715634312832e+02 2.823116105875790982e+00
4.085881717634352981e+02 3.105913561433043313e+00
4.085981719634393130e+02 2.939461884411595172e+00
4.086081721634432711e+02 2.873293426954731444e+00
4.086181723634472860e+02 2.633080242440275942e+00
4.086281725634513009e+02 3.012238016349056746e+00
4.086381727634553158e+02 2.941260449393133580e+00
4.086481729634592739e+02 2.883493052658760103e+00
4.086581731634632888e+02 2.920943172075895600e+00
4.086681733634673037e+02 3.159063495480782358e+00
4.086781735634713186e+02 2.776982741477787897e+00
4.086881737634752767e+02 3.076999690760986006e+00
4.086981739634792916e+02 2.840753658272381799e+00
4.087081741634833065e+02 2.923373987596729062e+00
4.087181743634872646e+02 2.605214429349822503e+00
4.087281745634912795e+02 2.697098149023988700e+00
4.087381747634952944e+02 3.064082033658817483e+00
4.087481749634993093e+02 3.080034662866675710e+00
4.087581751635032674e+02 3.214645501475444256e+00
4.087681753635072823e+02 2.757775075733928993e+00
4.087781755635112972e+02 2.774306445454335357e+00
4.087881757635153122e+02 2.695890516554768634e+00
4.087981759635192702e+02 3.309741624314644248e+00
4.088081761635232851e+02 2.660082613904386051e+00
4.088181763635273001e+02 2.959084584059157308e+00
4.088281765635313150e+02 3.082078626725067494e+00
4.088381767635352730e+02 2.610145712329666079e+00
4.088481769635392880e+02 2.493606707037522074e+00
4.088581771635433029e+02 2.496656384543798790e+00
4.088681773635473178e+02 2.732761365936302145e+00
4.088781775635512759e+02 3.108652729311698337e+00
4.088881777635552908e+02 3.177320587494187887e+00
4.088981779635593057e+02 3.048441067920284020e+00
4.089081781635633206e+02 2.662482147745591110e+00
4.089181783635672787e+02 3.064814334034974497e+00
4.089281785635712936e+02 2.766028762821546749e+00
4.089381787635753085e+02 2.840881303779395850e+00
4.089481789635792666e+02 2.843259021805134790e+00
4.089581791635832815e+02 2.958783994165508968e+00
4.089681793635872964e+02 2.873855819720133820e+00
4.089781795635913113e+02 2.704255684666502457e+00
4.089881797635952694e+02 3.014368792484847681e+00
4.089981799635992843e+02 3.068907036597131821e+00
4.090081801636032992e+02 2.819782416516132706e+00
4.090181803636073141e+02 2.600262628946306442e+00
4.090281805636112722e+02 3.094306845877849099e+00
4.090381807636152871e+02 2.798713045344204176e+00
4.090481809636193020e+02 2.984109803862170729e+00
4.090581811636233169e+02 2.970473782713214383e+00
4.090681813636272750e+02 2.746767960856691282e+00
4.090781815636312899e+02 3.183196655443221168e+00
4.090881817636353048e+02 3.247164390190992567e+00
4.090981819636393197e+02 3.066295756349758150e+00
4.091081821636432778e+02 2.879120762356938812e+00
4.091181823636472927e+02 2.858776118720072645e+00
4.091281825636513076e+02 3.095575464065603466e+00
4.091381827636553226e+02 3.260828660504609733e+00
4.091481829636592806e+02 2.445282973926371284e+00
4.091581831636632955e+02 3.055708910532845657e+00
4.091681833636673105e+02 3.062347583027301923e+00
4.091781835636712685e+02 3.188196446904576487e+00
4.091881837636752834e+02 2.731807864854089551e+00
4.091981839636792984e+02 2.886537335219157008e+00
4.092081841636833133e+02 2.808952891722842793e+00
4.092181843636872713e+02 2.907159807555626418e+00
4.092281845636912863e+02 2.773979120413370136e+00
4.092381847636953012e+02 2.658542790833753333e+00
4.092481849636993161e+02 2.500838354819856502e+00
4.092581851637032742e+02 2.562752352133041089e+00
4.092681853637072891e+02 2.774560830193547378e+00
4.092781855637113040e+02 2.973409493557646055e+00
4.092881857637153189e+02 2.973102736578116634e+00
4.092981859637192770e+02 3.054284540530570080e+00
4.093081861637232919e+02 2.873314217652782165e+00
4.093181863637273068e+02 2.757174037281431733e+00
4.093281865637313217e+02 2.757068033889612302e+00
4.093381867637352798e+02 2.720043681933202784e+00
4.093481869637392947e+02 2.893958323738423211e+00
4.093581871637433096e+02 2.868264271835655688e+00
4.093681873637473245e+02 2.763989624649679122e+00
4.093781875637512826e+02 2.806358825361152221e+00
4.093881877637552975e+02 3.066978009657781890e+00
4.093981879637593124e+02 2.940317360459447027e+00
4.094081881637632705e+02 2.657884235733952050e+00
4.094181883637672854e+02 2.843790125111519629e+00
4.094281885637713003e+02 3.101531049165469955e+00
4.094381887637753152e+02 2.825324284710388767e+00
4.094481889637792733e+02 2.721512744187237764e+00
4.094581891637832882e+02 2.993768757288390425e+00
4.094681893637873031e+02 3.131570392264651392e+00
4.094781895637913181e+02 3.050801994866587208e+00
4.094881897637952761e+02 2.841001229404839012e+00
4.094981899637992910e+02 2.791102617699360078e+00
4.095081901638033059e+02 3.152400618606163274e+00
4.095181903638073209e+02 2.716252969549556529e+00
4.095281905638112789e+02 2.772809759725829437e+00
4.095381907638152938e+02 2.974095248293338933e+00
4.095481909638193088e+02 3.278723531124751567e+00
4.095581911638233237e+02 2.758528167574227474e+00
4.095681913638272817e+02 2.980474133712492257e+00
4.095781915638312967e+02 2.433915243378304449e+00
4.095881917638353116e+02 3.325478528345203966e+00
4.095981919638393265e+02 2.560311712529290240e+00
4.096081921638432846e+02 2.614754503028795085e+00
4.096181923638472995e+02 2.900377126325510702e+00
4.096281925638513144e+02 2.679302624562983848e+00
4.096381927638552725e+02 2.874264608437246515e+00
4.096481929638592874e+02 2.901488913591911967e+00
4.096581931638633023e+02 3.077144559412839264e+00
4.096681933638673172e+02 2.555832696470321963e+00
4.096781935638712753e+02 2.697538021323471202e+00
4.096881937638752902e+02 2.624722146344519835e+00
4.096981939638793051e+02 2.648035966690732934e+00
4.097081941638833200e+02 3.025096916064863528e+00
4.097181943638872781e+02 2.844631519570675948e+00
4.097281945638912930e+02 3.084267136268366016e+00
4.097381947638953079e+02 3.183553400129514710e+00
4.097481949638993228e+02 2.832014214753972858e+00
4.097581951639032809e+02 3.178250315463480469e+00
4.097681953639072958e+02 2.929109355556663186e+00
4.097781955639113107e+02 2.746313319484455562e+00
4.097881957639153256e+02 3.077269172708779088e+00
4.097981959639192837e+02 3.180732179657951075e+00
4.098081961639232986e+02 3.098072018435978237e+00
4.098181963639273135e+02 2.921348361978850061e+00
4.098281965639313285e+02 2.771539720219534431e+00
4.098381967639352865e+02 2.925092793297991101e+00
4.098481969639393014e+02 2.577806036750730279e+00
4.098581971639433164e+02 2.981554524433019271e+00
4.098681973639472744e+02 3.000696142669010413e+00
4.098781975639512893e+02 3.025569408009230798e+00
4.098881977639553043e+02 2.848875732232835745e+00
4.098981979639593192e+02 3.088087715958889312e+00
4.099081981639632772e+02 3.333653853927969202e+00
4.099181983639672922e+02 3.002541024826728133e+00
4.099281985639713071e+02 3.145239963247631998e+00
4.099381987639753220e+02 3.017694688215786680e+00
4.099481989639792801e+02 2.857633834903181125e+00
4.099581991639832950e+02 2.988733096060784966e+00
4.099681993639873099e+02 2.851059823802734705e+00
4.099781995639913248e+02 3.028275945689312465e+00
4.099881997639952829e+02 2.602848699895772278e+00
4.099981999639992978e+02 2.754647119971769254e+00
4.100082001640033127e+02 2.661086068104517199e+00
4.100182003640073276e+02 2.761332076783991063e+00
4.100282005640112857e+02 3.026723371186416767e+00
4.100382007640153006e+02 2.829359107700909703e+00
4.100482009640193155e+02 3.076625250143343759e+00
4.100582011640233304e+02 3.193597691179242304e+00
4.100682013640272885e+02 2.604814469961919343e+00
4.100782015640313034e+02 2.981379304501712735e+00
4.100882017640353183e+02 2.867964915691908256e+00
4.100982019640392764e+02 3.065565438548417898e+00
4.101082021640432913e+02 2.793330603788148903e+00
4.101182023640473062e+02 3.054895260191430317e+00
4.101282025640513211e+02 2.670141001093202515e+00
4.101382027640552792e+02 3.162552559057951740e+00
4.101482029640592941e+02 3.334470265792161658e+00
4.101582031640633090e+02 2.627376189814924601e+00
4.101682033640673239e+02 2.926069018758813201e+00
4.101782035640712820e+02 2.833044118878916606e+00
4.101882037640752969e+02 3.066924457028497031e+00
4.101982039640793118e+02 2.928201887928306046e+00
4.102082041640833268e+02 3.039190971311884759e+00
4.102182043640872848e+02 2.986725506008601538e+00
4.102282045640912997e+02 2.777304434519621168e+00
4.102382047640953147e+02 3.084237180089684394e+00
4.102482049640993296e+02 2.775333671033451299e+00
4.102582051641032876e+02 3.006579051440665840e+00
4.102682053641073026e+02 3.027162421512632928e+00
4.102782055641113175e+02 2.753270449724532387e+00
4.102882057641153324e+02 3.210964886583011157e+00
4.102982059641192905e+02 2.832852582815819087e+00
4.103082061641233054e+02 2.998640233593101279e+00
4.103182063641273203e+02 2.800510037659830864e+00
4.103282065641312784e+02 3.000457315405388403e+00
4.103382067641352933e+02 2.893346041083904030e+00
4.103482069641393082e+02 2.684134491889478724e+00
4.103582071641433231e+02 2.953847492916218176e+00
4.103682073641472812e+02 3.179736528901975223e+00
4.103782075641512961e+02 2.720727664536448209e+00
4.103882077641553110e+02 2.776024205972446701e+00
4.103982079641593259e+02 2.473942074509988043e+00
4.104082081641632840e+02 2.873571265522193219e+00
4.104182083641672989e+02 2.749208171640312948e+00
4.104282085641713138e+02 2.569306237483593769e+00
4.104382087641753287e+02 2.918628431678230939e+00
4.104482089641792868e+02 2.830865764014343533e+00
4.104582091641833017e+02 2.995725174578962147e+00
4.104682093641873166e+02 2.953236693238170396e+00
4.104782095641913315e+02 3.124917481173669298e+00
4.104882097641952896e+02 3.137037495270985854e+00
4.104982099641993045e+02 2.830222569582706349e+00
4.105082101642033194e+02 2.671435142590076417e+00
4.105182103642073344e+02 2.895211182122293003e+00
4.105282105642112924e+02 2.918263631071651432e+00
4.105382107642153073e+02 3.007005051843874011e+00
4.105482109642193222e+02 2.690825038469448316e+00
4.105582111642232803e+02 3.066092961911314418e+00
4.105682113642272952e+02 2.823701642836006442e+00
4.105782115642313101e+02 2.897881810048314133e+00
4.105882117642353251e+02 3.187556678372096552e+00
4.105982119642392831e+02 2.764806442368348716e+00
4.106082121642432980e+02 2.677263623452283525e+00
4.106182123642473130e+02 3.222922248146032675e+00
4.106282125642513279e+02 3.128345674410086819e+00
4.106382127642552859e+02 2.642131386434348972e+00
4.106482129642593009e+02 2.502943596076017574e+00
4.106582131642633158e+02 3.165485744397797507e+00
4.106682133642673307e+02 2.754663024693630113e+00
4.106782135642712888e+02 3.023026131439164654e+00
4.106882137642753037e+02 3.378383664405266718e+00
4.106982139642793186e+02 2.644175296280214749e+00
4.107082141642833335e+02 3.113668868154295222e+00
4.107182143642872916e+02 2.839723963044920918e+00
4.107282145642913065e+02 2.794280996705768683e+00
4.107382147642953214e+02 2.987273720421720125e+00
4.107482149642993363e+02 3.123520022304107968e+00
4.107582151643032944e+02 2.830280500146771239e+00
4.107682153643073093e+02 2.789930306177420327e+00
4.107782155643113242e+02 2.748893507586798179e+00
4.107882157643152823e+02 2.900865426542659886e+00
4.107982159643192972e+02 2.936354632484891702e+00
4.108082161643233121e+02 2.611724246856487852e+00
4.108182163643273270e+02 2.783644388069925313e+00
4.108282165643312851e+02 3.010299332473090228e+00
4.108382167643353000e+02 2.955983682900218401e+00
4.108482169643393149e+02 2.970126593668533488e+00
4.108582171643433298e+02 2.843055485795792148e+00
4.108682173643472879e+02 3.161575927895458271e+00
